Potencia,Maximo,DesvioPadrao,Curtose,Assimetria,Classe,CN0_NMEA
5598903.0,10436.693,1097.124,0.270106415809106,0.6364084907752954,0,42.57142857142857
5614009.5,9389.468,1098.4985,0.2561494426785113,0.6326421436170276,0,42.71428571428572
5595842.0,11677.91,1095.7881,0.2527383740314453,0.6316740305181364,0,42.57142857142857
5599064.0,8732.247,1097.2848,0.2606377742343388,0.6354248299053264,0,42.57142857142857
5580555.5,8967.601,1095.8003,0.2636659558535434,0.6373547414469991,0,42.42857142857143
5580703.5,9153.055,1092.987,0.2556075045320103,0.6307676842421441,0,42.35213283710274
5592693.0,9550.423,1096.3201,0.237864640558274,0.6320824721959016,0,42.57142857142857
5599918.0,10094.968,1096.7351,0.2592021630830903,0.6336986232291413,0,42.42857142857143
5597963.5,8790.065,1096.3242,0.2465201719550354,0.6313839369726314,0,42.42857142857143
5601076.0,9178.638,1096.8225,0.2688612728172277,0.6373356127286481,0,42.657314629258515
5598233.5,10218.9375,1097.1904,0.2525841692255541,0.6334490291505709,0,42.71428571428572
5588499.0,10525.538,1096.493,0.2710091106860832,0.6378663621827898,0,42.71428571428572
5589179.0,9427.947,1096.8228,0.2476950984606882,0.6342330968233729,0,42.42857142857143
5583908.5,8708.153,1095.9303,0.2646086830393526,0.6379149395832118,0,42.57142857142857
5580465.5,9753.053,1094.7098,0.2379558154998395,0.6306017848020962,0,42.479530489550534
5542537.0,18750.6,1091.6544,0.5278090826223325,0.6551129147908028,0,42.57142857142857
5546136.5,9857.241,1089.8824,0.2297585797743337,0.6274656908194222,0,42.285714285714285
5542524.5,9251.79,1090.3365,0.2544913511363957,0.6318232383134964,0,42.285714285714285
5531437.5,9701.843,1089.9357,0.2510221650475523,0.6300687783980811,0,42.285714285714285
5612992.5,8982.529,1097.3605,0.2762405862159736,0.6369076787882326,0,42.42857142857143
5593422.5,9581.87,1095.896,0.2578403687662529,0.634179409531024,0,42.413398225021474
5607771.5,10501.539,1099.0704,0.267860455272574,0.6383479654330696,0,42.556827941597476
5595026.0,9954.527,1095.6938,0.2536297334300705,0.6331228724516728,0,42.42857142857143
5603241.5,10641.385,1096.9993,0.2561569801108891,0.6325744438588324,0,42.491840824506134
5613224.0,9924.677,1099.1345,0.2688330731130977,0.6391081152758382,0,42.71428571428572
5566635.5,9673.556,1093.0908,0.2578105024909964,0.6313007684528198,0,42.42857142857143
5576760.0,9432.852,1094.8052,0.2529847728318661,0.6318846973757577,0,42.32693959347268
5539056.5,12627.74,1088.7146,0.2495020563890668,0.6295766300295697,0,42.285714285714285
5529049.0,8646.398,1089.1412,0.2429412827611554,0.6297999861163892,0,42.50873174921272
5598635.0,9272.461,1097.1151,0.2504610757466956,0.6339518832857589,0,42.74720870312051
5609603.5,10506.486,1097.5431,0.2643428585625829,0.6346591260567448,0,42.57457772688232
5537574.5,9646.46,1088.6902,0.2326933372926216,0.625486673792213,0,42.71428571428572
5531132.0,8503.156,1088.334,0.2267870146751573,0.6245419882882265,0,42.34211279702264
5532992.5,12053.627,1088.5619,0.2656393426072774,0.6331839589388054,0,42.285714285714285
5562000.0,9439.998,1092.3676,0.2443583225899979,0.6317887063295294,0,42.285714285714285
5618350.0,9412.0625,1099.2578,0.2637178719078186,0.6367353632034186,0,42.42857142857143
5600728.5,9259.338,1096.7349,0.2646379310758004,0.6353662361959379,0,42.57142857142857
5581951.5,9745.837,1094.1498,0.2499360498147065,0.6318667109516564,0,42.41053535642712
5532281.5,19903.543,1089.3837,0.3256649908571898,0.6373487761670505,0,42.52991697681078
5572979.0,9567.249,1093.0167,0.2593816830662825,0.6328378256380311,0,42.30661322645291
5588745.0,8954.021,1095.9445,0.278735928669092,0.6383830036475593,0,42.437446321213855
5607598.5,10634.942,1098.4901,0.2661756585113757,0.636532103300279,0,42.4672201545949
5600600.0,10663.708,1096.7662,0.2610766050214987,0.6344224174741336,0,42.931577440595476
5600135.5,9946.483,1097.0736,0.2626683050186198,0.6347491375393411,0,42.71428571428572
5675620.5,25810.45,1119.9574,7.85142331719007,1.132491219207546,0,42.27082736902376
5602056.5,20423.941,1096.8439,0.5002081017564532,0.6513072818077751,0,42.285714285714285
5595086.5,11947.182,1096.819,0.2797978332733235,0.6396090804719996,0,42.04466075007157
5586752.0,9348.042,1094.0615,0.257009596155731,0.6326433365988438,0,42.21127970226166
5618140.0,9167.454,1097.9724,0.2550661149999853,0.6322505177576927,0,42.42857142857143
