Potencia,Maximo,DesvioPadrao,Curtose,Assimetria
710047.3,3088.7617,390.68045,0.255107194913311,0.6344816391352336
708026.1,5276.0693,389.51688,0.27949855550847014,0.6320193200255962
713971.75,3721.1323,391.83072,0.26186318313910073,0.636902934617012
715815.4,3129.4692,392.46506,0.27668434203956727,0.6392264487237798
714496.06,3452.1392,391.25256,0.2615621623880844,0.6324212986475758
716195.4,3384.2083,392.39893,0.2575974576729072,0.6367251918003147
714452.6,3456.0671,392.0387,0.26879645973915567,0.6379528732446591
710081.2,3728.9668,390.0828,0.2606564772937552,0.6347474507920517
716348.1,3211.5894,391.9895,0.23405960815202098,0.6297174376501166
715171.0,3141.8499,391.95325,0.25548109829008725,0.6355177970831463
708533.7,3068.1624,390.12082,0.26163978599806725,0.6356307469042153
705914.6,3256.1677,389.6428,0.25636456379934724,0.6341922669986361
708356.1,3061.175,389.67764,0.24690101540426657,0.6320799471998269
710410.8,3183.8813,390.4073,0.2488937553569759,0.6319527004436816
716337.25,3262.9817,392.16968,0.26106101494017775,0.6352389030445242
715811.3,3359.1172,391.98557,0.2616276499989407,0.6342053895827378
715943.0,3261.1038,392.24826,0.256496471616277,0.634446331807202
716283.1,3113.964,392.80948,0.2677271727909978,0.6376262393800162
714073.0,3570.2104,391.8228,0.2541599825932508,0.6314578023762164
715562.9,3407.2783,392.34586,0.2527207170217194,0.6352894780079886
713885.56,3096.502,391.5994,0.2588239861866528,0.6341837943696161
716223.7,3551.1223,391.74698,0.2581024526294331,0.6321158437866532
714072.5,3282.404,391.86514,0.26393912304396494,0.6356171714548992
713930.44,3321.2073,391.42792,0.23904537087201394,0.6307704143350192
714380.7,3319.0867,391.92584,0.27350614931506323,0.6385135584478997
713662.7,3250.2505,391.6022,0.25742234929744123,0.6352913054064098
714134.6,3427.3904,391.36218,0.24861556393832274,0.6318412722136002
711984.4,3638.5186,390.93173,0.25433004413361227,0.6335399204898025
714477.06,3002.136,391.77264,0.2648155714803826,0.6353299678716211
715824.4,3444.8867,392.30112,0.25143944008082775,0.6333533869641194
714498.06,3485.2532,391.77536,0.2596173417502623,0.6349582645842442
715763.75,3171.3052,392.68027,0.2543782605495455,0.637562410302273
715579.94,3216.2986,391.9496,0.2418861386316915,0.6300802745382216
713515.3,3316.459,391.4461,0.2690136427493175,0.6356807830926675
715082.6,3290.137,391.95837,0.24310721965295512,0.6343460300636299
714323.4,3177.4043,391.74542,0.26263185965783986,0.6360956587152291
715208.3,4279.0566,391.71445,0.2602167724398532,0.6343317659688568
714672.56,3622.4092,392.1862,0.2662969888034863,0.6369654253178902
714731.5,3050.6138,392.1413,0.2703839648297697,0.6383651650539933
716758.75,3276.0422,392.74707,0.25302917142010806,0.6359075807378187
715726.3,3342.626,392.20206,0.27355737340151,0.6397284782072281
715825.56,3169.4001,392.31763,0.26191006932780825,0.6365032937728965
717019.4,3461.7463,392.9812,0.27861354602187083,0.640150044470816
717298.8,3299.0574,392.5034,0.28639064935279634,0.6411985901831069
708572.5,3164.6978,389.71014,0.2299315035456746,0.6245230957973926
707562.94,3036.7512,389.20105,0.23835363314624392,0.6284306505443008
708932.7,3108.7368,389.5563,0.2315026250122587,0.6260991401907953
715913.06,3188.2288,392.7167,0.2592762921694298,0.6373051033269923
717599.2,3377.7532,392.58026,0.2743491631174195,0.6353027922315367
714657.56,4069.77,391.56522,0.25887810814769496,0.6341852979342959
717461.7,3096.1167,393.08896,0.28161928670902237,0.6409097250591288
716553.1,3209.6587,392.13745,0.2722933207731755,0.6364024404220987
715354.7,3275.748,392.03104,0.25814722587638306,0.634188178919828
714450.06,3260.2332,391.32104,0.25349264028855734,0.6333473857143936
715560.56,3396.2139,392.37286,0.2585525738507837,0.6362774567731648
706703.4,3232.827,389.42593,0.23766644128115688,0.6296410910547866
708117.8,3224.4233,389.44177,0.23131082621781385,0.6272644009965782
708571.25,3048.2627,389.60245,0.23665350740804136,0.6263428037333282
713700.8,3343.8506,391.386,0.2524384961979478,0.6317925585847056
716242.4,3258.391,392.3952,0.2465972036311923,0.6319630702543853
717631.6,3392.1033,392.82047,0.2559922475863332,0.6334097038050557
717898.3,3260.2493,393.1748,0.2656599553247143,0.6362390840400123
716931.4,3206.609,392.8411,0.25724996653126864,0.6364461910335768
713776.25,3302.9036,391.68463,0.2597927358185901,0.6327227079835959
716532.8,3254.7832,392.63977,0.25840828506083247,0.6359771963389409
716155.3,3410.2896,392.35184,0.25753790359650397,0.6350702581887853
717328.9,3334.898,392.54868,0.25498922197379814,0.6333431888149279
716263.06,3439.4106,392.0508,0.2531168830393562,0.6310459040796895
714199.25,3753.1353,391.8556,0.2654406790623849,0.6358861783361768
715520.25,3380.8013,391.83154,0.2660914681674158,0.6361198086440721
717130.94,3325.2214,392.38928,0.26425915918553633,0.6373130865910936
712961.44,3056.0276,391.44156,0.26496399395718573,0.6368017997007365
714709.56,3643.3713,391.84985,0.2606623205039642,0.6349285799746214
716496.94,3170.122,392.5074,0.2612807595946709,0.6366126571914298
714765.7,3633.6826,391.73917,0.2610945825091191,0.6338430490521559
717085.3,3592.9766,392.39865,0.2669214158092976,0.6356457544801052
714450.5,3350.985,391.6185,0.2687587373286693,0.6386122511089665
713873.7,3200.2002,391.98956,0.2492799038721314,0.6328074275190544
715656.2,3121.4424,392.01422,0.2554703397241789,0.634891661115493
716105.25,3333.7878,392.243,0.246357424427754,0.6305413718338487
716432.06,3697.32,392.6747,0.2697760652772381,0.6386539595037303
715038.0,3096.8542,391.78403,0.2605111942410301,0.6355627495106844
713508.9,4246.4595,391.18546,0.2572764810280863,0.6318921436283783
715998.9,3315.765,392.1599,0.2606074626083088,0.6358588185423508
713515.0,3511.8591,391.1998,0.25385063531492147,0.6335670279212958
712537.6,3172.6357,391.15134,0.2483058557018314,0.6320336498382543
715032.8,3136.4922,392.1344,0.25691464829249844,0.6330778158108737
713692.4,3544.3286,391.6254,0.25990845464813717,0.634219850613633
712526.9,3170.911,391.28677,0.26841220356365403,0.6372029491107944
711937.56,3386.4177,391.1436,0.2580176963121672,0.6354192815538237
712319.8,3265.9854,391.26672,0.2455030529618898,0.6334147767772471
715001.3,3340.0637,391.9661,0.2529973772966052,0.6331703361029579
713804.1,3489.265,391.41293,0.24710170704406176,0.6308197751897916
713591.0,3225.7332,391.77985,0.26193299727868746,0.6370126193917869
715052.7,3161.3494,392.20114,0.252393299547478,0.6335140021631073
717519.25,3545.6719,392.8387,0.2560165195134241,0.6359258228932253
716114.56,3153.796,392.07898,0.2620254072000314,0.6353136809986
716644.25,3290.326,392.3417,0.2501423916000487,0.6336583726191095
716389.44,3626.9592,392.5857,0.2609984711715865,0.6358638569547918
713213.25,3096.194,391.0204,0.24626857192809615,0.6288043701378845
710514.75,3323.2715,390.42233,0.23534026166961075,0.6281706301396408
708802.3,3501.271,389.98648,0.24629224635753255,0.6315341197361993
705320.56,3276.759,389.02698,0.23133298357499,0.6263358075887714
704301.9,3663.8538,388.7179,0.23045260461068118,0.6262411810381275
711497.9,3050.9219,390.88318,0.2516988255300232,0.6322936138979854
716023.1,3113.2712,392.42764,0.25136626897594594,0.6343664671099647
713813.4,3273.9434,391.72336,0.24166354553460545,0.6313557113317031
715017.75,4217.0522,391.77213,0.28312889378524764,0.6384758113734408
713221.1,3261.255,391.43372,0.26462199274459763,0.6376635806638903
711388.2,3207.3406,390.78043,0.2508873505021323,0.6320837180436742
713730.6,3283.6199,391.91342,0.28294622345580134,0.6423768484766477
715204.0,3074.2544,392.1093,0.2515245038083598,0.6338591677337412
715125.44,3262.9197,391.85727,0.2510029725612264,0.6341760620627339
714268.6,3294.556,391.95383,0.26456487937142903,0.6369638958999906
714520.3,3843.0947,391.74777,0.2764731997550993,0.636367265045998
715643.06,3840.7036,391.96237,0.2554794272530372,0.632077851413801
714899.3,3209.8823,391.87384,0.24812304042711775,0.6322647042063395
715096.06,3616.151,391.811,0.2624580615450305,0.6340708889346599
714575.75,3085.2766,391.79922,0.2577544317592855,0.6334614658839673
715632.2,3347.119,392.01266,0.24642833463684122,0.6315225432921572
714206.75,3755.5183,391.61148,0.25386639551004153,0.6312385909446198
716720.25,3292.6465,392.73438,0.2715454026986426,0.6400175719536126
716188.5,3434.333,392.12793,0.2516439472189318,0.6323891875178648
713800.94,3330.9834,391.74725,0.2675965235843094,0.6395595845311652
714946.3,3352.5818,391.88287,0.24754020010135003,0.6333266337009438
715461.44,3486.4998,392.23007,0.25117070956845966,0.632226485025689
713372.56,3269.479,391.2484,0.24808348135671165,0.6322081469826374
713679.06,3354.9749,391.31216,0.24869312535504617,0.6315618791464317
713942.5,3411.0251,391.71725,0.25522839164352806,0.6339994009984319
714769.6,4106.334,391.8943,0.26371422075858497,0.636368003775983
713656.2,3503.7788,391.2603,0.250201018390352,0.633437194666852
714186.6,3265.9216,391.7335,0.25291532803624595,0.6313068595277391
714528.3,3097.4707,391.7759,0.23890483569217125,0.6300022365796327
715715.56,3397.2515,391.96423,0.23997091086532407,0.627838381465949
713416.5,3223.8972,391.39618,0.2587319676253421,0.6349020242301717
708737.7,3100.0723,389.71246,0.23778523832060916,0.6287413912440448
709532.25,3071.0286,390.1552,0.24190204570995943,0.6291762527334148
715616.75,4081.7734,392.13013,0.2764348361982609,0.6385821500844108
714071.06,3330.1323,391.40103,0.26069657100142507,0.6332332066682742
709826.6,3157.61,390.13562,0.24446290417385175,0.62878809153255
715985.75,3231.5476,392.3625,0.26011047149428546,0.6356264795852228
710050.2,3178.752,390.078,0.24050041678142797,0.6289970076573161
715211.75,3241.8132,392.10587,0.25645978315941376,0.6333184964974969
714760.5,3132.3992,391.42493,0.253430898902788,0.6327696650415565
714816.9,3235.8994,392.09586,0.2551440257161861,0.6347678162094206
710597.4,3274.7563,390.46732,0.24396390561648174,0.6288847830102205
713101.2,3263.4675,391.33286,0.23948615924078842,0.6288641859775396
715011.2,3212.6719,391.67432,0.2557275100417429,0.6327927229083107
713818.4,3576.8972,391.77728,0.28983265469943165,0.6422126101791236
714063.94,3189.4277,391.86185,0.2567107809255882,0.6346213208292919
714476.6,3764.016,391.64224,0.25662428317097374,0.6319254301653027
713575.3,3918.6177,391.58148,0.25371262619270984,0.6330058958708922
714523.4,3207.26,391.80438,0.26379406024481433,0.6365435150266053
712551.1,3331.1538,391.11722,0.2626372445111915,0.6338799119775188
712394.3,3215.4717,390.9261,0.24921490133382385,0.6315816677754961
713674.3,4626.1846,391.44293,0.260052469209767,0.6320008690905162
715624.94,3152.093,392.3397,0.25059518643535306,0.634682437013389
712252.8,3549.4893,391.21603,0.264734199475555,0.637279343863258
706504.2,3235.117,389.03262,0.23880471484862476,0.6288918981093233
705341.6,3282.066,388.8124,0.2515695187419533,0.6312470741854004
704777.06,3132.6797,388.8491,0.23616322290227032,0.6295772379118161
710163.1,3268.4873,390.65378,0.25616846804185567,0.6336736262852513
712690.3,3259.1907,391.0886,0.24188041284137984,0.6304340780584294
713439.06,3401.6423,391.21555,0.24676843669608406,0.6301671099777294
712262.7,4134.3027,391.17938,0.24854065054120866,0.6311932519376634
712944.4,3704.4255,391.10352,0.257746323839287,0.632820267100064
713846.9,3181.733,391.38333,0.24240107906892128,0.6300055891308131
712586.7,3628.1675,391.3413,0.2581313077114884,0.6347837848249753
713201.3,3752.8315,391.58154,0.2565582940621618,0.6338768091661215
713455.25,3206.1748,391.2477,0.2566791049165058,0.6340679336664533
711757.9,3210.0127,390.9887,0.24985764446358028,0.6340437667865361
713647.1,3287.2908,391.61377,0.2522558358490339,0.6335011800017657
