Media_Temp,Var_Temp,Skew_Temp,Kurt_Temp,Fator_Crista,Entropia_Espectral,Flatness_Espectral,Centroide_Espectral,Classe
745.8718,151696.55,0.6275928834085814,0.24090192963214063,3.6772728,13.184346004430948,0.2598614288753644,-0.013343942602380816,1
745.1546,151546.17,0.6282829385957632,0.24162860285826637,5.014619,13.16514717956034,0.26303887172457824,-0.013989046891259967,1
750.7413,154291.48,0.6338408334524168,0.25174110973821895,4.1405835,13.177195990602401,0.2611169269873318,-0.012679127113599054,1
746.7391,152202.08,0.6311177537889164,0.2478444313228012,4.0080886,13.184470970455301,0.25433316915244153,-0.013105293347489711,1
2085.3572,1187404.4,0.6292754337375835,0.24000793789389085,3.520227,13.212628707102992,0.3834662109717662,-0.014124954570626017,0
754.0605,161453.33,1.118294371104183,7.492989109385785,10.082352,13.178276324532185,0.252200486723766,-0.01405432629767073,1
752.7089,154994.55,0.6335467084072157,0.2579020622163535,3.8071141,13.173404851613975,0.25173100957864364,-0.01216012041781354,1
757.6232,175907.42,2.1129115332199744,24.281511773082407,13.308707,13.180508254688233,0.25309048947628027,-0.018910744998583126,1
746.4513,151890.02,0.6318773674983066,0.24382944881371138,3.8751068,13.18542905397571,0.25484184337144444,-0.013026455647162179,1
745.6185,151686.2,0.6292312937106681,0.2454626114941263,4.0787406,13.158843863616331,0.262044881667964,-0.013438919329912022,1
751.1889,154483.0,0.6393715143616019,0.2758739020697316,3.8026147,13.18806086265553,0.26067593845598097,-0.01236055811850555,1
2089.411,1190487.9,0.6318549716950085,0.2475142313471821,4.25205,13.224350570382743,0.3843590739187226,-0.013331590279434554,0
747.1451,152123.7,0.6288755283441433,0.24199407767998737,3.6548157,13.144505425057817,0.25429832017332443,-0.013643534872307959,1
753.00287,155423.14,0.6378223064956323,0.27771697218862945,5.372292,13.166886481545818,0.25339919939340616,-0.0130135846489717,1
746.412,152151.33,0.6278071321898444,0.24176954082888935,3.7208328,13.169298411591969,0.2516227947228401,-0.013807552697346194,1
2099.7688,1210202.1,0.6362227730037213,0.25669090589579513,3.6934764,13.220869454233886,0.38399954574791506,-0.011915781695069788,0
751.8064,154809.17,0.6348066880608244,0.25926402822616135,4.8183503,13.172260732518037,0.26108822566405154,-0.012903420457383134,1
746.43945,152339.64,0.6333993648758417,0.24856829992901464,3.955605,13.170643604147674,0.25602624029734716,-0.012855100669410245,1
2085.2786,1186359.5,0.6249148332810309,0.22312831889910267,4.2612114,13.223500180530381,0.3844224709847591,-0.013907762933649793,0
2100.009,1209252.6,0.6387161075177945,0.2662982470436095,4.1366773,13.225865095467379,0.3846062314230716,-0.012629504381323731,0
749.856,153708.53,0.6312742458653484,0.24161708704258356,4.062451,13.183292542284097,0.262841440472991,-0.013312888348116673,1
2099.0532,1203586.0,0.6289894674501717,0.238995605901549,3.6444952,13.216937886205596,0.3836010594009511,-0.012720716903707964,0
2094.9233,1201626.2,0.6385713071798192,0.2770224813706226,4.780519,13.230097066770933,0.3849959104985969,-0.01251420665202255,0
2098.4072,1206036.0,0.637945248290153,0.27938275530206313,4.096528,13.21602340557118,0.38356445811518686,-0.012390963157642815,0
2082.188,1183741.5,0.631924951439937,0.24985171683633656,3.8089678,13.190640409425896,0.3803814260334455,-0.013933747658712423,0
751.3657,154401.9,0.6383601588772191,0.26992596891007903,3.6812005,13.18030098669914,0.2544018227683255,-0.01322459037951623,1
747.373,152559.38,0.633805259689443,0.2682927015253904,5.8737187,13.163160597501363,0.2620358443909811,-0.013286598990018657,1
744.33905,151615.6,0.6314578888470229,0.24976488329230806,3.7587214,13.184001515005294,0.2650374467346291,-0.013845154062519736,1
2086.9563,1186934.0,0.63004260814703,0.24452947670769065,3.9213855,13.214518398763268,0.3830565039872647,-0.013037256690913848,0
2094.8098,1200511.2,0.6370740145523881,0.26548415545294146,3.585303,13.222009365718078,0.384366234808448,-0.01330157599913704,0
2095.6606,1201359.2,0.632505167493759,0.25251523173899315,3.9640508,13.219023472092804,0.38372266541262573,-0.012534959546867798,0
2082.1428,1183873.2,0.6293716533443812,0.2349786353632477,4.021458,13.228169869213309,0.3858728361957344,-0.013846113296767593,0
752.4968,154696.45,0.6327040605333436,0.25352752285071745,3.707585,13.18615696595694,0.2619815345044894,-0.012874066579763371,1
2094.1355,1198829.8,0.6362265934443131,0.2657542887372437,4.0370607,13.22527339519497,0.384532733250489,-0.01298288741495471,0
744.3947,151095.02,0.6285731215240263,0.24200364319826217,3.6500032,13.179863101524948,0.26115127898186963,-0.013709796864998654,1
2093.512,1197694.1,0.6331902675700153,0.25376298946425635,4.130903,13.227561133056025,0.3847394081820782,-0.013028678829360622,0
2097.969,1203704.5,0.6360022118370365,0.26329742039112203,3.9556983,13.199432009784328,0.381870682038222,-0.012855487778689136,0
750.9303,154114.02,0.6304600376640602,0.2487795449970891,3.7833807,13.177563924310952,0.2529009192352866,-0.012341168085795703,1
2084.8481,1185460.5,0.6327830110487501,0.2551752010112178,3.6138477,13.196159693226232,0.3809748420943724,-0.014211385503631543,0
746.4948,152076.23,0.6287301678264167,0.24370622809275444,3.8613431,13.178452355657575,0.261116350533872,-0.013888012730172289,1
2085.718,1190432.1,0.6331631531866255,0.2481232630722161,3.972236,13.20737419338749,0.3829089849785795,-0.013161391460261643,0
751.9057,154894.39,0.6377652911742621,0.27171662707021893,4.39244,13.176442021746547,0.2615313347839291,-0.013412994139765258,1
745.67975,151484.64,0.6255116752221599,0.23570771608308627,4.8478417,13.145531114298855,0.2607418327054082,-0.014195693097886418,1
746.6317,152318.0,0.6272966873221674,0.2258554909353201,3.7980394,13.183121953809176,0.257124297483768,-0.013299837591914304,1
744.43054,151256.31,0.62790282706792,0.23477566063044053,3.653195,13.18081994660629,0.26371702318193135,-0.013729473172161586,1
2083.9724,1185094.1,0.6292347397695458,0.24563067027468843,5.509409,13.208247338335516,0.382589716585298,-0.013146694655455364,0
752.64856,154898.27,0.630625297186088,0.24471513007197654,4.274701,13.163829934977649,0.2521124775341324,-0.012604656112954605,1
746.81146,152483.56,0.6335116993078477,0.27178756138428994,4.941504,13.18187793031247,0.2553845770229458,-0.013323924113810713,1
749.09546,153641.42,0.6351558047371058,0.26238673094919385,4.3236523,13.166768921367163,0.26233870524298,-0.012760348929028062,1
747.22754,152136.55,0.6302984787050722,0.24888357682269202,3.8134654,13.175111384163973,0.25722986118296937,-0.013399119504470109,1
752.20123,154751.92,0.632203197392829,0.25006160478070205,3.9769888,13.175441330912202,0.25227131268221525,-0.01254601223510244,1
745.03156,151182.22,0.6260628609112736,0.23249131416896107,3.7246966,13.176428730631926,0.26511933159520584,-0.013869648622936496,1
749.8854,153799.64,0.635984952374523,0.2683539895125069,3.949029,13.170334675456694,0.25903015751676284,-0.012359193832927239,1
