Potencia,Maximo,DesvioPadrao,FFT_Peak,FFT_Mean,Classe
1.0000001,3.9955516,0.4635463,138.6525,37.275127,0
1.0000002,3.7986698,0.46376064,163.03827,37.91408,0
0.9999998,5.0571446,0.46398667,156.91269,37.91596,0
1.0,5.1199617,0.46371734,191.42938,38.614025,0
1.0000001,4.2056375,0.46379888,172.89157,39.160976,0
1.0000001,3.679704,0.46431485,127.67033,38.19404,0
1.0000005,3.8058076,0.46402812,168.06134,38.218613,0
1.0000004,4.087204,0.46410373,222.58656,38.703934,0
1.0000001,3.8677692,0.46419457,218.33923,38.401302,0
0.9999999,3.968536,0.4637654,150.53938,38.73833,0
1.0000001,3.6712954,0.46442664,213.27457,38.134003,0
1.0000001,3.6890779,0.46406126,159.51239,37.851234,0
1.0000005,4.291101,0.4639019,164.60197,38.20956,0
1.0000002,4.5536966,0.46355948,167.81131,38.50197,0
0.99999994,4.2932587,0.4642922,133.07985,36.52999,0
0.9999999,4.0683203,0.4644138,212.90936,38.981083,0
0.9999997,3.8399687,0.46384612,172.01642,38.608818,0
1.0000002,4.103849,0.46420372,175.2458,39.52423,0
1.0000001,3.645372,0.46455684,130.20042,38.12106,0
1.0000004,4.367903,0.46429247,202.9409,37.55065,0
0.9999995,3.948155,0.46343806,171.78906,38.06972,0
0.9999999,4.08976,0.46384194,180.14786,38.52595,0
0.99999976,3.6355093,0.46361452,160.47797,37.93136,0
1.0000002,3.7341142,0.46248168,202.79137,37.809937,0
1.0000002,3.7623696,0.46339542,193.34706,38.74468,0
0.9999998,6.0846753,0.46359158,184.90561,37.93224,0
0.99999994,4.832279,0.46328592,171.3932,37.626923,0
0.99999946,3.9223542,0.4635119,145.61462,38.207165,0
0.9999999,4.0426803,0.4635681,162.25433,38.20172,0
0.99999994,3.6740263,0.46337074,164.97672,37.64623,0
0.9999997,3.9825451,0.46405733,239.55249,38.891895,0
1.0000001,3.896232,0.46342143,171.92064,38.013924,0
0.99999994,4.0163145,0.46378264,171.09773,38.000366,0
1.0000002,3.6696842,0.4643952,153.61058,38.073757,0
1.0000002,4.0742235,0.4637672,220.43387,38.632088,0
0.99999994,3.498132,0.46338457,162.79416,37.52317,0
1.0000002,3.9779367,0.46359247,161.90533,38.58944,0
0.9999999,3.8693442,0.46360064,178.0242,38.147343,0
1.0000001,3.8723657,0.46382132,199.75742,37.905983,0
1.0,3.6667385,0.4631885,160.72607,38.832558,0
1.0000002,4.4779387,0.464273,129.10515,37.92141,0
1.0000004,3.7079535,0.4640602,168.59323,38.58234,0
1.0,3.9660938,0.46437237,154.99942,39.630054,0
0.9999994,4.7626605,0.46384355,193.20403,38.16551,0
1.0000002,4.1556754,0.4642308,194.9792,37.726948,0
0.9999999,3.669068,0.4634854,215.98187,38.568604,0
1.0000002,3.9373612,0.46431032,151.79897,38.270683,0
1.0000002,3.9057832,0.46368092,153.39885,37.758488,0
0.9999998,4.991412,0.4636438,172.6317,38.84197,0
0.9999999,3.854014,0.46408033,201.78954,36.88907,0
0.99999994,5.224472,0.46456057,171.82454,37.818577,0
1.0000005,4.193883,0.4644484,163.18051,38.893898,0
0.9999998,3.966928,0.4641654,195.75517,38.094482,0
1.0000001,3.9275703,0.46410334,157.8815,37.919334,0
0.9999998,4.4004736,0.4643185,143.96272,37.92311,0
1.0,3.7410529,0.4634085,155.85716,38.158478,0
1.0000004,3.6764927,0.46383178,149.80328,37.8534,0
1.0,4.160955,0.4639548,179.64923,37.49457,0
0.99999976,3.7996373,0.46346778,178.72578,38.041744,0
1.0000006,3.9002006,0.46361727,193.497,38.898453,0
1.0000001,4.5430684,0.46387428,145.35217,38.22967,0
1.0000002,4.0803995,0.46415034,158.06277,37.73199,0
0.9999998,4.440363,0.4641784,165.40419,38.077087,0
0.99999994,3.960738,0.4641184,178.87886,37.3872,0
1.0000004,3.7176225,0.46393174,165.4878,37.402576,0
1.0000002,4.74818,0.46414793,170.71065,38.200226,0
1.0000004,3.9007912,0.46428975,176.97246,38.70421,0
1.0000004,4.100356,0.46458733,154.98097,39.04808,0
1.0000002,3.881108,0.46410477,201.93452,38.983543,0
1.0,3.770409,0.46428433,136.14897,37.48847,0
0.99999976,3.9363046,0.4643309,182.83095,37.93841,0
0.9999998,4.5936184,0.46408537,172.61166,37.68708,0
0.9999999,3.736795,0.4636748,160.86983,39.383793,0
0.99999994,3.7472038,0.4638992,177.21387,37.47762,0
1.0000001,3.8073554,0.46385247,185.41019,38.355907,0
0.99999976,3.8776002,0.46428555,194.2162,37.68872,0
0.99999994,4.127615,0.4640327,163.30484,38.158745,0
1.0,3.7167645,0.46352392,174.55037,38.93847,0
1.0000001,3.809126,0.46367985,159.30206,37.961697,0
0.99999994,5.1862197,0.46402627,169.16406,38.876366,0
1.0000001,3.7740183,0.4636536,223.05748,38.127354,0
1.0000002,3.9202433,0.46320453,140.10646,38.592743,0
1.0000001,3.8122132,0.4632986,169.7572,37.81246,0
0.99999994,3.9870553,0.46429604,154.63528,36.751244,0
1.0000005,3.936348,0.46389434,185.23573,38.37648,0
1.0000001,3.7384777,0.46367604,183.27252,38.14717,0
1.0000002,3.8199167,0.46425468,187.29634,39.30564,0
1.0000002,3.6514812,0.4633371,156.94,37.166035,0
0.9999999,3.8118155,0.46375346,191.12402,37.896458,0
1.0000004,4.106506,0.4636886,143.27884,37.907753,0
0.99999964,3.9403853,0.4640169,176.2896,38.168045,0
0.99999976,3.9108026,0.46369183,194.21564,38.384827,0
0.9999999,3.9519203,0.46376625,163.93967,39.053467,0
1.0000001,4.0122557,0.46352807,165.29904,37.943287,0
0.99999976,3.8861392,0.462944,174.46985,38.118763,0
1.0000001,3.929371,0.463151,187.1811,38.458584,0
0.99999976,3.9924374,0.46306357,176.23886,38.386013,0
1.0000005,3.9641,0.463414,164.22748,37.594852,0
1.0000004,3.6523383,0.46365088,158.08391,37.67517,0
1.0000002,3.6142385,0.4632774,165.43074,38.068737,0
1.0000001,3.7803977,0.4635207,175.69339,38.015213,0
1.0,3.6587899,0.46364003,231.53137,38.46213,0
0.99999976,4.1352053,0.4629924,155.2417,38.97916,0
1.0000004,3.770489,0.46331728,159.5976,37.94523,0
1.0000002,3.8037288,0.46353397,207.61159,38.351818,0
0.9999998,4.090137,0.46379536,136.34909,37.140327,0
1.0000001,3.6808722,0.46336606,168.56995,38.58871,0
1.0000001,4.1846943,0.46336356,153.1218,38.204697,0
1.0000004,3.7615166,0.46320584,144.04001,37.764458,0
1.0000002,3.5940332,0.46372172,162.16896,38.869175,0
1.0000001,3.8056312,0.46343896,147.56581,38.14166,0
1.0000004,3.6145349,0.46322143,163.53287,37.898373,0
1.0000004,3.7043712,0.4638914,161.33311,38.476807,0
1.0000004,3.8202865,0.4641075,153.71997,38.38925,0
1.0000001,4.131612,0.4628066,166.76187,38.37963,0
1.0000005,3.880987,0.4640457,182.333,38.735638,0
1.0000005,3.6691716,0.46381828,175.96938,37.91039,0
0.99999976,4.032021,0.46371517,159.82599,39.1988,0
0.99999994,4.501772,0.46376678,157.10306,38.66393,0
1.0000001,3.9095619,0.46339184,171.46706,38.699883,0
1.0000002,4.299959,0.4637843,162.66406,37.503784,0
1.0000002,3.8446205,0.46400088,160.253,38.179844,0
1.0000004,4.5114446,0.46351978,170.13518,38.390144,0
1.0000004,4.2435746,0.46402267,174.06923,38.2829,0
1.0000001,4.6667714,0.46327612,157.048,37.60753,0
1.0000002,4.762894,0.46343192,220.09048,38.761417,0
0.9999998,4.2446156,0.46373,192.24939,38.370724,0
1.0000006,3.811039,0.46364987,144.64282,38.297623,0
1.0000005,4.028133,0.46292555,164.32434,38.09911,0
0.99999976,3.7146606,0.46326974,150.4295,38.060318,0
0.9999997,3.7073655,0.4634031,186.41638,37.933804,0
1.0000002,3.9733331,0.46352732,169.59314,37.89261,0
0.9999995,4.711372,0.46341443,172.5885,37.93688,0
1.0,3.579784,0.463614,139.86475,37.80737,0
1.0000001,3.5841753,0.46301627,162.6367,38.13648,0
1.0000001,4.1954474,0.46316746,154.05716,39.032845,0
0.9999998,4.258869,0.46368206,156.40404,37.894993,0
0.9999997,4.553128,0.46369898,248.38947,38.30059,0
1.0,3.9603686,0.46345514,135.01924,37.941505,0
1.0000001,5.22493,0.46259347,165.88107,38.109203,0
1.0,4.023944,0.46352822,151.26852,38.20629,0
1.0000001,3.9743915,0.46333286,170.37631,37.842422,0
1.0000002,4.2243605,0.4633799,183.63097,37.763985,0
1.0000001,3.8442674,0.46399546,175.17613,37.446774,0
0.99999964,4.0113606,0.4640974,180.32109,37.886543,0
1.0000004,4.369542,0.4631391,209.93484,37.513306,0
0.99999976,4.5566974,0.46364343,163.04237,38.217625,0
0.9999999,4.40983,0.4638189,157.1121,38.69413,0
1.0000001,3.8725631,0.46344876,175.03506,37.452206,0
1.0000002,3.672376,0.46375516,142.52158,38.01058,0
0.9999999,3.8926163,0.46341264,154.57918,38.32966,0
0.99999994,3.6208756,0.4629565,164.94434,37.887405,0
1.0000002,3.9432843,0.46317142,201.11143,38.89596,0
1.0000002,3.883703,0.4635385,169.03291,38.050663,0
0.99999976,3.845895,0.4640632,199.14024,38.446438,0
0.99999994,4.193684,0.46445537,167.41925,37.94016,0
0.99999964,3.927127,0.46424842,172.77197,38.232628,0
0.99999976,3.7187407,0.4632088,189.5919,38.01136,0
0.9999999,3.877976,0.46351415,181.25017,37.055477,0
1.0,3.6397598,0.4636017,180.3228,38.253918,0
0.9999998,4.5555344,0.46382356,129.49529,37.90695,0
1.0000004,3.883232,0.4637908,188.92992,38.376167,0
0.99999964,3.8886297,0.46359167,147.80005,37.787815,0
0.9999999,4.006017,0.46384516,175.99805,38.535248,0
0.99999976,4.694675,0.46422362,161.60669,37.29934,0
0.9999998,4.156199,0.46457428,187.04369,38.22185,0
0.99999976,4.116776,0.46399564,218.55217,38.84509,0
1.0000002,4.2086334,0.4635593,177.7474,38.765816,0
1.0000004,3.9663332,0.46381393,150.77222,37.109856,0
0.9999998,5.3851852,0.46315295,206.09273,37.970192,0
1.0000001,3.790887,0.463418,167.5583,37.93083,0
0.99999964,3.946276,0.46357203,174.55971,38.888855,0
0.99999976,4.012007,0.46355784,141.87677,37.81073,0
1.0000002,4.0064855,0.46373585,156.35878,38.143547,0
0.99999976,4.551905,0.46406573,168.4501,38.824585,0
1.0000004,3.6462808,0.46434805,133.99556,37.720287,0
1.0000002,3.7308526,0.46374413,182.02614,38.53293,0
1.0000005,3.7750046,0.46394876,166.8171,39.28251,0
1.0000001,3.8453186,0.46359387,173.69011,38.438293,0
0.99999994,3.9327292,0.4637166,163.77458,37.793026,0
1.0000002,3.730416,0.46379712,160.23987,38.799786,0
1.0,3.8830755,0.4637442,181.83305,38.12502,0
0.9999999,4.3753266,0.46386173,153.22685,38.22729,0
1.0000004,3.9531026,0.46356735,186.66678,37.86817,0
1.0000002,4.458666,0.46380636,172.16747,37.65906,0
0.9999996,3.68886,0.4641925,174.61115,38.09278,0
1.0,3.9266944,0.4638431,178.7466,37.91001,0
1.0000001,3.9811916,0.46404737,171.21849,37.964127,0
1.0000002,5.8287883,0.46431142,145.33989,37.4258,0
1.0,3.7862163,0.46384785,165.42361,38.22706,0
1.0000004,4.8532014,0.46414304,141.00078,38.560524,0
0.9999997,4.274254,0.46394262,243.47678,38.558327,0
1.0000001,3.6346612,0.4634433,167.12221,38.789566,0
1.0000005,4.0044866,0.46351212,159.97348,37.84307,0
1.0000005,3.9437966,0.463472,207.77225,38.44183,0
0.9999999,3.7927735,0.46450934,219.8225,38.895016,0
0.9999994,4.014283,0.46371868,185.94803,38.302383,0
0.9999999,3.9449248,0.46385342,174.20705,37.46875,0
1.0000001,4.034933,0.46358848,154.67398,38.200638,0
1.0000002,3.8616357,0.46415913,175.91652,38.119274,0
0.99999994,4.9195285,0.4637553,155.57628,38.319336,0
0.9999999,3.9414177,0.4644085,166.72574,38.67114,0
1.0000005,4.262869,0.46343648,228.48982,39.0953,0
1.0000002,4.234245,0.46386582,204.6518,39.288128,0
1.0000004,4.330777,0.46357235,172.06175,38.554768,0
1.0000001,4.05367,0.46392366,161.76192,38.20053,0
1.0000001,3.8374584,0.46407104,173.69049,39.122696,0
0.99999964,3.7297015,0.46405828,180.17088,38.308994,0
0.9999998,4.6481366,0.46358496,155.38771,38.035454,0
0.9999998,3.978244,0.46404096,163.29361,37.83768,0
0.9999997,4.03525,0.46393698,154.96176,38.347675,0
1.0000006,3.661405,0.46397012,205.604,37.4958,0
1.0,4.0399036,0.46366644,143.37193,38.07925,0
1.0000001,4.045837,0.46308944,163.402,38.598793,0
1.0000001,3.991291,0.4632206,183.20248,38.09401,0
0.9999998,3.7749503,0.464131,155.98335,38.740948,0
1.0000002,3.9189343,0.46358797,153.56528,37.679073,0
0.9999998,3.6996138,0.46436182,165.09935,38.26141,0
1.0000001,4.1283536,0.46368402,176.11157,38.531662,0
1.0000002,3.68862,0.46402058,191.10112,37.222305,0
1.0000001,4.6377473,0.46345928,172.4336,38.597187,0
1.0000004,3.807142,0.46373653,183.45702,37.922035,0
1.0000004,3.7275386,0.4636461,143.61037,38.08685,0
1.0,3.5965204,0.46370357,229.07895,38.71339,0
1.0000002,3.886558,0.46354356,213.38538,38.384525,0
0.9999999,3.8525138,0.46397057,167.20769,38.155975,0
1.0000002,3.8871634,0.46420044,202.38408,38.069607,0
1.0,4.1061554,0.46421745,162.11,38.26709,0
1.0000001,3.6207104,0.46365142,173.00972,38.753937,0
0.99999994,3.7321184,0.4639414,159.42488,38.152035,0
0.99999946,4.1726484,0.46376973,150.66257,38.042824,0
1.0,3.8323386,0.46329796,160.20372,38.573116,0
1.0000001,4.1491323,0.4639254,176.60507,38.158173,0
0.99999964,5.2740335,0.46399903,171.86682,38.549633,0
1.0000004,4.084345,0.46363536,156.86946,38.898365,0
0.99999994,3.7242553,0.46383262,144.34875,38.367313,0
1.0,3.8477044,0.46406865,177.35062,38.72727,0
0.99999994,3.7337394,0.4641362,158.01202,37.914577,0
0.9999999,4.2044926,0.46369702,188.31236,38.144394,0
0.99999976,4.4713683,0.46386924,153.29666,39.32188,0
1.0000002,3.6625884,0.46393025,179.43906,39.174423,0
0.9999999,3.8057802,0.46390364,184.13176,37.76971,0
1.0000002,4.031736,0.46380335,174.84663,37.75065,0
1.0000001,3.7888925,0.4637703,170.7802,38.0105,0
0.9999999,3.8140876,0.46370262,157.07274,37.66446,0
1.0000005,4.1855416,0.46428695,160.7607,38.176197,0
1.0000001,3.895354,0.46394676,168.65211,37.79028,0
1.0000002,3.741745,0.46390802,145.48595,38.556553,0
1.0,3.8299935,0.46377662,198.39395,37.702694,0
1.0000002,3.7613437,0.4643946,179.37317,37.931923,0
1.0000001,4.0906005,0.46410927,174.25662,38.940678,0
1.0,5.6509924,0.46410784,168.3912,37.895275,0
1.0000001,3.8451183,0.46343476,171.2429,38.649426,0
0.9999999,3.8080795,0.4634903,173.69801,38.466393,0
1.0000004,3.9511569,0.46414855,203.09802,37.350025,0
1.0,5.028531,0.46383077,172.767,37.96138,0
1.0000004,3.8565357,0.46423268,145.10092,38.010265,0
1.0000001,4.00752,0.46369678,145.3818,38.50862,0
1.0000001,3.957925,0.46411258,171.92201,38.59897,0
1.0,4.8867917,0.464212,137.16061,38.234474,0
0.9999998,3.614307,0.46365267,154.54877,38.4427,0
1.0000001,4.2326174,0.4637494,220.93059,37.60404,0
1.0,3.7435257,0.463869,149.70258,38.30332,0
0.9999998,3.799489,0.46404654,227.86543,38.049797,0
0.99999964,3.7896128,0.46387205,177.89934,38.74219,0
1.0,4.135375,0.46377775,157.38495,38.043526,0
0.99999994,3.8343787,0.4634404,169.80194,37.853607,0
1.0000001,3.8045766,0.46380374,188.8455,37.805927,0
0.9999999,3.8929484,0.46374142,159.8039,38.69269,0
1.0,3.6128116,0.4640521,182.526,38.179314,0
0.9999999,4.5922337,0.46406025,206.24559,38.529957,0
0.9999999,3.9319813,0.46379277,171.0148,38.707874,0
1.0000002,3.7782245,0.46421835,166.96056,39.259605,0
0.99999994,3.5971048,0.46363023,219.29276,37.807133,0
0.99999994,3.8793793,0.46407202,187.47516,38.04786,0
0.99999964,4.6452127,0.46376747,161.8742,38.106964,0
1.0000001,3.7755735,0.46390525,160.61465,38.188255,0
1.0000002,3.985411,0.46365944,168.5801,38.128998,0
1.0000002,3.9908462,0.46349123,182.45808,39.111237,0
1.0000002,3.8763268,0.46337944,156.46408,37.504135,0
1.0000004,5.0059123,0.4640146,171.6992,38.742123,0
1.0000002,3.8542054,0.4636795,158.45161,38.231033,0
0.99999917,3.9321005,0.46422142,154.63649,39.23042,0
1.0000002,3.9080915,0.46399987,162.48677,37.76015,0
0.99999976,4.188437,0.46421543,177.07356,38.10756,0
1.0000002,4.473162,0.46419832,166.26616,38.222305,0
0.9999997,4.0279775,0.4637333,160.62958,38.40734,0
1.0000002,3.821218,0.46362704,180.57152,39.644066,0
1.0000002,3.849653,0.46405488,171.7441,39.32349,0
1.0,3.8119023,0.46369132,218.7706,37.762894,0
0.9999997,3.7756858,0.46398953,157.15358,38.332024,0
1.0000001,3.7295175,0.4638617,210.52112,38.396343,0
1.0000004,3.9701738,0.4640589,171.96187,38.16421,0
1.0000001,3.8535044,0.46410596,176.44286,37.945858,0
1.0000005,3.8628705,0.46437186,166.79378,37.982162,0
1.0000002,3.8436303,0.46407047,163.18141,37.890926,0
1.0000001,4.357632,0.46441278,142.69366,38.37788,0
0.99999976,3.8716874,0.46348765,176.53154,38.727413,0
1.0000001,4.038545,0.4636466,145.97145,38.807106,0
1.0000004,4.0455093,0.46336934,171.0834,38.295105,0
0.99999994,3.7953484,0.46394673,149.16576,38.51509,0
1.0000002,3.7915642,0.4637659,140.20685,39.092613,0
0.9999999,3.8748097,0.46338576,142.30789,37.637104,0
0.9999998,3.984245,0.46369076,202.78662,38.341057,0
1.0000001,3.773567,0.46323463,161.65431,38.270573,0
1.0000001,3.9856896,0.4630521,185.31035,37.653748,0
1.0000001,3.8961964,0.4629484,172.04268,38.111126,0
0.99999976,4.3944263,0.46394524,165.80351,38.461063,0
1.0000001,3.9918613,0.4632595,184.13362,38.37161,0
0.9999999,3.6857512,0.46398047,165.1493,38.084087,0
1.0000001,4.5127425,0.4632923,175.26367,38.430508,0
0.99999994,4.007114,0.46392876,191.63542,37.974712,0
1.0000004,4.3623543,0.46334407,193.79218,38.532745,0
0.99999964,4.0619864,0.46340933,192.22177,38.111862,0
0.99999994,4.2066383,0.46347463,154.7906,37.913,0
1.0000001,4.106524,0.46396086,152.34323,38.02029,0
1.0000001,3.7568388,0.46336302,158.95308,38.420563,0
1.0000001,3.8124912,0.46381465,189.11816,37.27861,0
0.9999996,4.13915,0.46359575,149.39943,37.925217,0
1.0000004,3.74853,0.46346703,167.98502,37.983147,0
1.0000001,3.851494,0.4635874,149.90636,38.372635,0
1.0,4.240975,0.46355093,160.46655,38.6853,0
1.0000001,3.7826812,0.46376345,208.57138,38.936478,0
0.9999997,3.9434526,0.4635482,181.79723,38.60713,0
0.99999964,4.402412,0.46377212,143.02295,38.90185,0
1.0000002,3.8547163,0.46381903,164.85359,37.977253,0
0.99999994,3.7623942,0.46382388,151.4329,38.803226,0
1.0000001,3.901194,0.46353066,162.82327,38.166676,0
0.99999994,3.9971664,0.4640227,136.49806,37.81469,0
1.0000004,3.7616985,0.4637449,159.63641,37.513035,0
1.0000004,3.6303723,0.4636666,152.19942,37.891853,0
1.0000002,4.347351,0.46316335,174.59511,38.673405,0
1.0000001,4.0964665,0.4644015,161.09578,38.472446,0
0.9999997,4.3476534,0.46384853,161.05707,38.106827,0
0.99999976,4.701942,0.46366727,184.53275,38.693325,0
0.9999994,3.579007,0.46359748,162.01453,38.580173,0
0.99999994,4.745281,0.4630271,174.14197,38.517982,0
1.0,4.5194736,0.46348456,172.73447,38.059658,0
1.0,3.8533566,0.46363422,141.98016,37.737587,0
0.9999998,3.593906,0.4640278,146.13124,37.487732,0
0.99999964,4.143374,0.46415383,156.64172,37.225407,0
0.9999996,4.014514,0.46364626,145.53766,37.17153,0
0.9999998,4.2769933,0.463879,150.22803,39.209835,0
1.0000002,4.073394,0.4641973,145.26039,38.549587,0
1.0000001,4.207576,0.4642282,175.8971,38.05601,0
1.0000001,3.9121048,0.46354225,160.21848,38.083813,0
0.9999999,3.723132,0.46405473,261.72876,39.07952,0
1.0000002,3.7888582,0.4637806,192.97795,37.389572,0
0.9999999,3.751477,0.4633635,157.25519,38.212654,0
1.0,3.7986796,0.46300754,186.90353,37.82352,0
0.9999999,4.0058436,0.46417043,199.816,37.720364,0
0.9999998,4.0380955,0.46346277,167.24101,38.37516,0
1.0000001,4.2191486,0.46357486,182.36807,37.967773,0
0.9999998,4.3038893,0.46326286,185.94832,38.471684,0
0.99999976,3.9978414,0.46400145,155.79752,37.95815,0
0.99999994,4.3271527,0.4638789,190.38986,38.95599,0
1.0000001,4.203739,0.46369606,157.15616,38.082653,0
0.99999994,4.5671234,0.46397495,217.48167,38.162533,0
1.0000001,4.0082326,0.464463,187.94171,38.156464,0
0.99999946,4.114965,0.4640775,153.32419,38.205864,0
0.99999946,4.187648,0.46368894,171.25026,38.780495,0
0.99999994,4.2053075,0.4643566,150.16151,38.395054,0
0.9999999,3.7931883,0.46437383,176.57552,38.52197,0
0.9999997,3.9341648,0.46453917,151.13603,38.949234,0
1.0000004,3.8453836,0.46453533,172.51553,38.735325,0
0.9999997,3.8559203,0.46401703,171.99269,38.055195,0
0.9999999,4.085399,0.46444166,173.07872,38.436985,0
1.0000004,3.9284544,0.46312684,163.35622,37.323948,1
0.9999999,4.513311,0.4627308,202.8251,38.132206,1
0.9999999,3.6668131,0.4629064,152.59015,36.871666,1
1.0000001,4.0021906,0.46315372,182.69641,37.397945,1
0.9999999,4.002712,0.46262044,177.87688,37.822212,1
0.99999994,3.6553292,0.46284372,153.63582,37.276966,1
0.9999998,4.3329067,0.4631065,169.0266,37.03092,1
1.0000001,3.868482,0.46265012,189.0793,36.619335,1
1.0,3.8134656,0.46274227,140.06288,37.647884,1
1.0000001,3.8790946,0.46371627,194.77283,36.743862,1
0.99999976,3.8147683,0.46393132,154.53955,38.293198,1
1.0000002,4.43918,0.46345013,151.21518,38.30499,1
0.99999994,3.9105368,0.46299183,218.64655,37.839905,1
0.99999994,4.064724,0.46338162,178.49556,36.58078,1
0.9999996,5.259465,0.46364075,142.76425,36.88955,1
1.0000004,4.3777027,0.4641292,191.61969,38.090946,1
1.0000001,4.2037096,0.4629948,165.95605,37.649754,1
1.0000004,4.228213,0.46333778,153.88309,37.355553,1
1.0,4.0197945,0.46299958,150.98071,37.34614,1
0.99999994,4.8477445,0.46325397,157.94455,37.74914,1
0.9999999,4.8158803,0.46331105,179.47328,38.26433,1
1.0000001,7.532013,0.46453878,150.49892,38.049088,1
1.0000004,5.3611794,0.46356246,155.79652,37.546543,1
1.0000002,3.7793536,0.4634176,187.98024,37.07928,1
1.0000001,3.980815,0.4632042,159.04199,37.602192,1
1.0000001,3.5331242,0.4629733,166.76768,38.38824,1
1.0000004,10.750324,0.46354476,174.6453,37.543526,1
1.0000001,6.3919992,0.4633649,170.58344,36.987183,1
1.0,3.9769444,0.46308511,222.43636,37.17739,1
1.0,3.785372,0.4632361,168.29453,37.803837,1
0.9999998,4.9105473,0.46277612,150.72919,37.460743,1
0.9999995,3.58135,0.46307567,155.12888,37.566883,1
0.9999997,8.872624,0.46346152,201.09727,37.736553,1
1.0000001,10.878829,0.46393374,152.4015,37.30791,1
1.0000002,3.6998258,0.4633239,141.34543,37.06006,1
0.9999999,3.6305988,0.46254164,175.13423,36.705154,1
1.0000001,3.6991663,0.46312204,162.03389,37.386368,1
1.0000001,4.6155405,0.46317607,199.56218,37.931057,1
1.0,6.0486054,0.4630303,165.8834,38.055164,1
1.0000004,3.9289908,0.46282527,139.87112,37.818455,1
0.99999976,5.5457754,0.46326458,167.57712,37.370068,1
1.0000001,4.1643434,0.46354976,191.86572,36.867237,1
1.0000004,3.8083787,0.46295133,190.11845,38.089436,1
0.9999996,3.9668958,0.46299142,144.22507,37.637985,1
0.9999998,3.6934237,0.46284598,147.70296,37.23069,1
0.9999997,3.6228364,0.46270505,172.9763,38.713844,1
1.0,4.9247904,0.46302187,184.0934,36.795128,1
1.0,3.9979181,0.46358767,147.90327,36.950073,1
1.0,4.0986485,0.46322054,170.51836,37.772976,1
0.9999999,3.6675274,0.4628232,200.35872,37.42642,1
1.0000005,3.9921126,0.4632489,172.29498,37.42386,1
1.0000001,3.6845047,0.4633458,172.58871,36.695217,1
1.0000001,3.9500582,0.4629334,173.1107,36.647945,1
1.0000004,3.545283,0.46345553,182.20753,37.249058,1
0.9999996,3.775167,0.4631041,178.90182,36.94623,1
0.9999998,4.200052,0.46343327,150.45488,37.80548,1
1.0000006,3.8837745,0.46275896,174.25076,37.38319,1
1.0000006,3.8279424,0.46290416,185.96397,37.74239,1
0.9999995,4.6864266,0.46283168,177.55554,36.691307,1
1.0000004,3.6575608,0.46294034,157.45036,37.205128,1
1.0000002,4.786485,0.4635631,142.04546,38.227493,1
0.99999994,7.111427,0.46297753,162.70811,38.197582,1
1.0000004,3.6460307,0.4629405,155.66539,37.58427,1
0.9999998,4.11161,0.46321136,165.99393,37.681507,1
0.99999994,3.8819296,0.46302813,141.32074,37.46955,1
1.0000001,3.679039,0.462799,159.64522,37.154938,1
0.99999964,3.8490314,0.4631208,174.99417,38.218773,1
1.0000001,3.8873575,0.46340212,158.40007,38.318977,1
0.9999998,3.6668825,0.4628694,164.10226,37.083572,1
1.0000001,3.7442155,0.46334717,152.07613,37.971367,1
1.0,3.8617501,0.4635222,178.96649,37.761333,1
1.0000001,3.6491084,0.46300617,189.65233,37.90901,1
0.9999998,3.6460233,0.46285325,163.2523,37.225506,1
0.99999964,3.955605,0.4633688,144.50734,37.586727,1
0.99999964,3.9062855,0.46373698,193.84949,37.854275,1
0.99999946,3.9240713,0.46317992,236.62349,37.491245,1
1.0000001,4.2020636,0.46400392,164.8887,37.095406,1
1.0,3.8694232,0.46404967,149.32137,36.809845,1
1.0000002,4.4046264,0.46396092,171.13654,38.163822,1
1.0000004,3.9779496,0.46395898,196.89877,37.40581,1
0.9999992,3.6874855,0.46397892,182.1757,38.11316,1
0.99999976,3.996714,0.46327114,175.15979,37.707355,1
0.99999994,3.705546,0.46400297,211.08745,37.594276,1
0.99999976,3.755784,0.4634357,169.54454,36.728775,1
1.0000002,4.140583,0.46359408,153.80153,36.551395,1
1.0000002,3.821425,0.4636362,174.74638,37.596954,1
1.0000004,3.8040445,0.46344605,148.64592,37.17719,1
1.0,3.8781288,0.46380633,159.50636,37.573795,1
1.0,3.8404622,0.46402675,160.82106,37.860916,1
0.9999999,4.068019,0.46362543,156.36382,36.630157,1
0.9999997,4.1715755,0.46404588,194.20282,38.322346,1
0.99999964,3.9057066,0.46318057,168.70705,38.02352,1
0.99999994,3.7478738,0.4642142,158.47421,37.070736,1
0.9999999,3.9837627,0.463032,170.85222,37.493534,1
0.9999998,3.7097805,0.46332607,170.19893,38.405373,1
0.9999998,4.0641866,0.46351886,206.91394,36.991535,1
1.0000001,3.9105294,0.46351838,179.35396,37.473225,1
1.0000001,3.962168,0.46378762,200.04822,37.84063,1
0.9999997,4.0726833,0.46361995,178.59741,36.936607,1
1.0,4.531104,0.46361512,140.10213,37.333576,1
0.9999997,3.7323062,0.4634747,155.63379,37.677044,1
1.0000004,3.9206276,0.46348074,167.09218,38.12832,1
1.0000002,4.0364394,0.46365744,207.52022,37.85624,1
0.9999997,4.125409,0.46372023,200.18413,37.16048,1
1.0000002,3.7823412,0.4634308,157.78699,37.188927,1
0.99999976,3.916771,0.4637919,174.64069,37.746292,1
1.0000002,4.0136137,0.4633505,182.72209,37.9718,1
