Potencia,Maximo,DesvioPadrao,Curtose,Assimetria,FFT_Peak,FFT_Mean,FFT_Centroide,Classe
-0.3510128744644731,-0.2382577190084514,0.24098306183724005,-0.06719655876189834,-0.06999109708568152,-0.43429032939037865,-1.3459938956171047,-0.38537256098246364,0
-0.105977709222671,-0.1560527350519559,0.03474051272207717,-0.06190929793430849,-0.11895198597162981,-1.0272918963572724,0.9347985748867721,-0.8807324615074704,0
0.8741629517445374,1.2873336738611243,-0.6065760791952608,-0.06760684584504871,-0.15638941077992713,-0.574438984731517,1.1660758199099366,0.23873216481041895,0
0.8741629517445374,0.027406193950409913,-1.1720476717885748,-0.08980422048616225,-0.24568003076733275,0.06293180833426099,0.7645107338743609,-1.4741210024987155,0
-1.0861183701898793,-0.34558692363596066,0.18682943312856817,-0.04241766960141509,-0.0020979672026456273,0.9196607723958264,0.28397088086234984,1.4812750310347373,0
-0.5960480397062752,0.3820705778015896,-0.35949391505946965,-0.09430869227501631,-0.2545242914498005,-1.1604888784508205,0.4207904638635467,0.28658935314455747,0
-0.105977709222671,0.7267011970895262,-0.7079022058398475,-0.06036818554924514,-0.1054144530675638,-1.811918746120415,1.4189631056536287,1.1036186805725203,0
0.8741629517445374,0.5829911307321715,0.26850866316982464,-0.04012892724704427,0.022235398085961856,-0.1394210008080676,0.7155655819397251,2.004545266261198,0
0.3840926212609332,-0.17641196998421865,-0.5316286538277342,-0.06287162637695524,-0.1703356942944346,1.1783952753913423,0.4738043765892177,0.37823086990712385,0
-0.8410832049480773,-0.40729677207303167,-0.013828211368389132,-0.06682189213797814,-0.09291361763021357,-0.1897610344845084,1.1591205193836684,-0.12336424463992043,0
0.8741629517445374,-0.3483740296171133,0.36484826783387075,-0.08580785029910454,-0.11559838530511822,0.20303839494463036,0.7059877910510935,-0.9009771970238943,0
0.3840926212609332,0.7347788168375621,-0.45139551516083454,-0.06430015026199298,-0.11105822451021607,-1.5116874994848346,0.7559831393550969,-0.18521268684513129,0
0.8741629517445374,-0.5345269475316504,0.2913967990605064,-0.05527171717028075,-0.03851590489195527,-0.8940572738204049,1.7282729414818532,-0.7557856867531254,0
-0.3510128744644731,0.8317317599675165,-0.4510963238420021,-0.06912956122105952,-0.21007227021600247,-0.6466938749469429,0.769293628196566,-1.0528005744658822,0
1.3642332822281416,-0.44365818674915874,-0.3598928368179129,-0.08351497009602436,-0.20983320380208872,-0.8201262768053954,0.26324900621420155,-1.5379670598421393,0
1.3642332822281416,0.22716358427976208,-0.8513145780001977,-0.05184474427659911,-0.10184956096407836,-1.1226506382918373,0.6862861071617594,0.47664910434658847,0
1.8543036127117458,-0.3563887324266483,-0.39055994699823815,-0.06548202042490521,-0.16694224063447113,-2.2879131499086287,1.093462242370813,0.13579635102518722,0
0.3840926212609332,-0.3195024760889908,-0.7325356244237186,-0.07201931897729326,-0.11819102582257338,1.3157127789565217,1.0959227024361882,-0.2289597412310405,0
-0.105977709222671,-0.0647723830972352,-0.1593349227605664,-0.054021235229425674,-0.1276968061004808,-1.2388083083281478,-0.0690751329084477,-0.9020447638951719,0
-0.8410832049480773,-0.4579266044568078,-0.4194817744853741,-0.07331119074324831,-0.10580424210807683,2.4496318720067283,-0.4117272031835624,1.3432354083971756,0
0.3840926212609332,-0.19465307758324296,-0.6705032909857924,-0.0786902056203476,-0.16501944730559903,-1.4700918574250676,-0.08663441620427217,1.1450640516900281,0
-0.5960480397062752,-0.35758781488004027,-0.8604897784443926,-0.058542431445275454,-0.07618678000027566,-0.8541222395541487,-0.11019482161076803,0.3835684681373928,0
0.8741629517445374,-0.4097294840987742,-0.9556326178331089,-0.06374018333492483,-0.12446099820682378,0.19461431612012708,1.0267477678664791,1.7559687820916403,0
1.3642332822281416,-0.5110017322540266,-0.4894925430921654,-0.06662201213911917,-0.08572238859644771,-0.3574661845751192,0.4493137972555678,0.5465639489936418,0
-0.5960480397062752,0.09342139129187503,-0.7734749698839576,-0.06702397895726703,-0.15074578394891705,-0.8461675591992779,0.13183643423471955,-0.6402376232826024,0
0.3840926212609332,-0.4714489416682708,-1.3707605727131214,-0.08119288031439222,-0.2305679106573329,1.3153164472298038,1.3172800926104127,-0.7369281628753008,0
-0.5960480397062752,-0.6116445822354035,-0.9279075556213027,-0.08375178220460705,-0.18718868413331638,0.02341155699242839,0.5807923815782672,0.7116875055307582,0
-1.0861183701898793,-0.45944210191364204,-0.9730854447650014,-0.0636735557160194,-0.07284329152029319,1.2860963924951876,0.49793488859622737,0.23126632311273201,0
0.8741629517445374,-0.33015191149407286,-0.37924054210241076,-0.035567615250239146,-0.04561516158288535,0.23266954236412904,0.5866134700256184,0.882372133332917,0
1.3642332822281416,-0.5022562778024129,-0.2832499939770025,-0.07892484271041132,-0.1632687242460568,0.08787044715325222,-0.895597678966996,-0.6402657828288392,0
-1.5761887006734836,-0.11897978699860143,0.38289947740342806,-0.019637620150713464,0.07935448022169944,-0.6018892005822047,-1.1844136827872778,0.8363063224334498,0
-0.3510128744644731,0.1071134898428566,0.8190705550413221,-0.04335695411849631,0.037894082680715355,-0.2581079610258722,1.2999248474663512,-1.1840986789054018,0
-0.105977709222671,0.06627147399000223,-0.21568262114067618,-0.05867133817860929,-0.04170134591940195,-0.6888275539318074,1.3747168323316485,1.8464980670087672,0
